,boot_type,targeted_structure,noise_type,rdm_comparison,n_cell,n_subj,n_stim,n_repeat,finished
1461,fancyboot,VISpm,eye,corr_cov,20,5,20,10,0
1462,fancyboot,VISpm,eye,corr_cov,20,5,20,20,0
1463,fancyboot,VISpm,eye,corr_cov,20,5,20,40,0
1464,fancyboot,VISpm,eye,corr_cov,20,5,40,10,0
1465,fancyboot,VISpm,eye,corr_cov,20,5,40,20,0
1466,fancyboot,VISpm,eye,corr_cov,20,5,40,40,0
1467,fancyboot,VISpm,eye,corr_cov,20,10,10,10,0
1468,fancyboot,VISpm,eye,corr_cov,20,10,10,20,0
1469,fancyboot,VISpm,eye,corr_cov,20,10,10,40,0
1470,fancyboot,VISpm,eye,corr_cov,20,10,20,10,0
1471,fancyboot,VISpm,eye,corr_cov,20,10,20,20,0
1472,fancyboot,VISpm,eye,corr_cov,20,10,20,40,0
1473,fancyboot,VISpm,eye,corr_cov,20,10,40,10,0
1474,fancyboot,VISpm,eye,corr_cov,20,10,40,20,0
1475,fancyboot,VISpm,eye,corr_cov,20,10,40,40,0
1476,fancyboot,VISpm,eye,corr_cov,20,15,10,10,0
1477,fancyboot,VISpm,eye,corr_cov,20,15,10,20,0
1478,fancyboot,VISpm,eye,corr_cov,20,15,10,40,0
1479,fancyboot,VISpm,eye,corr_cov,20,15,20,10,0
1480,fancyboot,VISpm,eye,corr_cov,20,15,20,20,0
1481,fancyboot,VISpm,eye,corr_cov,20,15,20,40,0
1482,fancyboot,VISpm,eye,corr_cov,20,15,40,10,0
1483,fancyboot,VISpm,eye,corr_cov,20,15,40,20,0
1484,fancyboot,VISpm,eye,corr_cov,20,15,40,40,0
1485,fancyboot,VISpm,eye,corr_cov,40,5,10,10,0
1486,fancyboot,VISpm,eye,corr_cov,40,5,10,20,0
1487,fancyboot,VISpm,eye,corr_cov,40,5,10,40,0
1488,fancyboot,VISpm,eye,corr_cov,40,5,20,10,0
1489,fancyboot,VISpm,eye,corr_cov,40,5,20,20,0
1490,fancyboot,VISpm,eye,corr_cov,40,5,20,40,0
1491,fancyboot,VISpm,eye,corr_cov,40,5,40,10,0
1492,fancyboot,VISpm,eye,corr_cov,40,5,40,20,0
1493,fancyboot,VISpm,eye,corr_cov,40,5,40,40,0
1494,fancyboot,VISpm,eye,corr_cov,40,10,10,10,0
1495,fancyboot,VISpm,eye,corr_cov,40,10,10,20,0
1496,fancyboot,VISpm,eye,corr_cov,40,10,10,40,0
1497,fancyboot,VISpm,eye,corr_cov,40,10,20,10,0
1498,fancyboot,VISpm,eye,corr_cov,40,10,20,20,0
1499,fancyboot,VISpm,eye,corr_cov,40,10,20,40,0
1500,fancyboot,VISpm,eye,corr_cov,40,10,40,10,0
1501,fancyboot,VISpm,eye,corr_cov,40,10,40,20,0
1502,fancyboot,VISpm,eye,corr_cov,40,10,40,40,0
1503,fancyboot,VISpm,eye,corr_cov,40,15,10,10,0
1504,fancyboot,VISpm,eye,corr_cov,40,15,10,20,0
1505,fancyboot,VISpm,eye,corr_cov,40,15,10,40,0
1506,fancyboot,VISpm,eye,corr_cov,40,15,20,10,0
1507,fancyboot,VISpm,eye,corr_cov,40,15,20,20,0
1508,fancyboot,VISpm,eye,corr_cov,40,15,20,40,0
1509,fancyboot,VISpm,eye,corr_cov,40,15,40,10,0
1510,fancyboot,VISpm,eye,corr_cov,40,15,40,20,0
1511,fancyboot,VISpm,eye,corr_cov,40,15,40,40,0
1512,fancyboot,VISpm,eye,corr_cov,80,5,10,10,0
1513,fancyboot,VISpm,eye,corr_cov,80,5,10,20,0
1514,fancyboot,VISpm,eye,corr_cov,80,5,10,40,0
1515,fancyboot,VISpm,eye,corr_cov,80,5,20,10,0
1516,fancyboot,VISpm,eye,corr_cov,80,5,20,20,0
1517,fancyboot,VISpm,eye,corr_cov,80,5,20,40,0
1518,fancyboot,VISpm,eye,corr_cov,80,5,40,10,0
1519,fancyboot,VISpm,eye,corr_cov,80,5,40,20,0
1520,fancyboot,VISpm,eye,corr_cov,80,5,40,40,0
1521,fancyboot,VISpm,eye,corr_cov,80,10,10,10,0
1522,fancyboot,VISpm,eye,corr_cov,80,10,10,20,0
1523,fancyboot,VISpm,eye,corr_cov,80,10,10,40,0
1524,fancyboot,VISpm,eye,corr_cov,80,10,20,10,0
1525,fancyboot,VISpm,eye,corr_cov,80,10,20,20,0
1526,fancyboot,VISpm,eye,corr_cov,80,10,20,40,0
1527,fancyboot,VISpm,eye,corr_cov,80,10,40,10,0
1528,fancyboot,VISpm,eye,corr_cov,80,10,40,20,0
1529,fancyboot,VISpm,eye,corr_cov,80,10,40,40,0
1530,fancyboot,VISpm,eye,corr_cov,80,15,10,10,0
1531,fancyboot,VISpm,eye,corr_cov,80,15,10,20,0
1532,fancyboot,VISpm,eye,corr_cov,80,15,10,40,0
1533,fancyboot,VISpm,eye,corr_cov,80,15,20,10,0
1534,fancyboot,VISpm,eye,corr_cov,80,15,20,20,0
1535,fancyboot,VISpm,eye,corr_cov,80,15,20,40,0
1536,fancyboot,VISpm,eye,corr_cov,80,15,40,10,0
1537,fancyboot,VISpm,eye,corr_cov,80,15,40,20,0
1538,fancyboot,VISpm,eye,corr_cov,80,15,40,40,0
1539,fancyboot,VISpm,eye,cosine_cov,20,5,10,10,0
1540,fancyboot,VISpm,eye,cosine_cov,20,5,10,20,0
1541,fancyboot,VISpm,eye,cosine_cov,20,5,10,40,0
1542,fancyboot,VISpm,eye,cosine_cov,20,5,20,10,0
1543,fancyboot,VISpm,eye,cosine_cov,20,5,20,20,0
1544,fancyboot,VISpm,eye,cosine_cov,20,5,20,40,0
1545,fancyboot,VISpm,eye,cosine_cov,20,5,40,10,0
1546,fancyboot,VISpm,eye,cosine_cov,20,5,40,20,0
1547,fancyboot,VISpm,eye,cosine_cov,20,5,40,40,0
1548,fancyboot,VISpm,eye,cosine_cov,20,10,10,10,0
1549,fancyboot,VISpm,eye,cosine_cov,20,10,10,20,0
1550,fancyboot,VISpm,eye,cosine_cov,20,10,10,40,0
1551,fancyboot,VISpm,eye,cosine_cov,20,10,20,10,0
1552,fancyboot,VISpm,eye,cosine_cov,20,10,20,20,0
1553,fancyboot,VISpm,eye,cosine_cov,20,10,20,40,0
1554,fancyboot,VISpm,eye,cosine_cov,20,10,40,10,0
1555,fancyboot,VISpm,eye,cosine_cov,20,10,40,20,0
1556,fancyboot,VISpm,eye,cosine_cov,20,10,40,40,0
1557,fancyboot,VISpm,eye,cosine_cov,20,15,10,10,0
1558,fancyboot,VISpm,eye,cosine_cov,20,15,10,20,0
1559,fancyboot,VISpm,eye,cosine_cov,20,15,10,40,0
1560,fancyboot,VISpm,eye,cosine_cov,20,15,20,10,0
1561,fancyboot,VISpm,eye,cosine_cov,20,15,20,20,0
1562,fancyboot,VISpm,eye,cosine_cov,20,15,20,40,0
1563,fancyboot,VISpm,eye,cosine_cov,20,15,40,10,0
1564,fancyboot,VISpm,eye,cosine_cov,20,15,40,20,0
1565,fancyboot,VISpm,eye,cosine_cov,20,15,40,40,0
1566,fancyboot,VISpm,eye,cosine_cov,40,5,10,10,0
1567,fancyboot,VISpm,eye,cosine_cov,40,5,10,20,0
1568,fancyboot,VISpm,eye,cosine_cov,40,5,10,40,0
1569,fancyboot,VISpm,eye,cosine_cov,40,5,20,10,0
1570,fancyboot,VISpm,eye,cosine_cov,40,5,20,20,0
1571,fancyboot,VISpm,eye,cosine_cov,40,5,20,40,0
1572,fancyboot,VISpm,eye,cosine_cov,40,5,40,10,0
1573,fancyboot,VISpm,eye,cosine_cov,40,5,40,20,0
1574,fancyboot,VISpm,eye,cosine_cov,40,5,40,40,0
1575,fancyboot,VISpm,eye,cosine_cov,40,10,10,10,0
1576,fancyboot,VISpm,eye,cosine_cov,40,10,10,20,0
1577,fancyboot,VISpm,eye,cosine_cov,40,10,10,40,0
1578,fancyboot,VISpm,eye,cosine_cov,40,10,20,10,0
1579,fancyboot,VISpm,eye,cosine_cov,40,10,20,20,0
1580,fancyboot,VISpm,eye,cosine_cov,40,10,20,40,0
1581,fancyboot,VISpm,eye,cosine_cov,40,10,40,10,0
1582,fancyboot,VISpm,eye,cosine_cov,40,10,40,20,0
1583,fancyboot,VISpm,eye,cosine_cov,40,10,40,40,0
1584,fancyboot,VISpm,eye,cosine_cov,40,15,10,10,0
1585,fancyboot,VISpm,eye,cosine_cov,40,15,10,20,0
1586,fancyboot,VISpm,eye,cosine_cov,40,15,10,40,0
1587,fancyboot,VISpm,eye,cosine_cov,40,15,20,10,0
1588,fancyboot,VISpm,eye,cosine_cov,40,15,20,20,0
1589,fancyboot,VISpm,eye,cosine_cov,40,15,20,40,0
1590,fancyboot,VISpm,eye,cosine_cov,40,15,40,10,0
1591,fancyboot,VISpm,eye,cosine_cov,40,15,40,20,0
1592,fancyboot,VISpm,eye,cosine_cov,40,15,40,40,0
1593,fancyboot,VISpm,eye,cosine_cov,80,5,10,10,0
1594,fancyboot,VISpm,eye,cosine_cov,80,5,10,20,0
1595,fancyboot,VISpm,eye,cosine_cov,80,5,10,40,0
1596,fancyboot,VISpm,eye,cosine_cov,80,5,20,10,0
1597,fancyboot,VISpm,eye,cosine_cov,80,5,20,20,0
1598,fancyboot,VISpm,eye,cosine_cov,80,5,20,40,0
1599,fancyboot,VISpm,eye,cosine_cov,80,5,40,10,0
1600,fancyboot,VISpm,eye,cosine_cov,80,5,40,20,0
1601,fancyboot,VISpm,eye,cosine_cov,80,5,40,40,0
1602,fancyboot,VISpm,eye,cosine_cov,80,10,10,10,0
1603,fancyboot,VISpm,eye,cosine_cov,80,10,10,20,0
1604,fancyboot,VISpm,eye,cosine_cov,80,10,10,40,0
1605,fancyboot,VISpm,eye,cosine_cov,80,10,20,10,0
1606,fancyboot,VISpm,eye,cosine_cov,80,10,20,20,0
1607,fancyboot,VISpm,eye,cosine_cov,80,10,20,40,0
1608,fancyboot,VISpm,eye,cosine_cov,80,10,40,10,0
1609,fancyboot,VISpm,eye,cosine_cov,80,10,40,20,0
1610,fancyboot,VISpm,eye,cosine_cov,80,10,40,40,0
1611,fancyboot,VISpm,eye,cosine_cov,80,15,10,10,0
1612,fancyboot,VISpm,eye,cosine_cov,80,15,10,20,0
1613,fancyboot,VISpm,eye,cosine_cov,80,15,10,40,0
1614,fancyboot,VISpm,eye,cosine_cov,80,15,20,10,0
1615,fancyboot,VISpm,eye,cosine_cov,80,15,20,20,0
1616,fancyboot,VISpm,eye,cosine_cov,80,15,20,40,0
1617,fancyboot,VISpm,eye,cosine_cov,80,15,40,10,0
1618,fancyboot,VISpm,eye,cosine_cov,80,15,40,20,0
1619,fancyboot,VISpm,eye,cosine_cov,80,15,40,40,0
1620,fancyboot,VISpm,diag,cosine,20,5,10,10,0
1621,fancyboot,VISpm,diag,cosine,20,5,10,20,0
1622,fancyboot,VISpm,diag,cosine,20,5,10,40,0
1623,fancyboot,VISpm,diag,cosine,20,5,20,10,0
1624,fancyboot,VISpm,diag,cosine,20,5,20,20,0
1625,fancyboot,VISpm,diag,cosine,20,5,20,40,0
1626,fancyboot,VISpm,diag,cosine,20,5,40,10,0
1627,fancyboot,VISpm,diag,cosine,20,5,40,20,0
1628,fancyboot,VISpm,diag,cosine,20,5,40,40,0
1629,fancyboot,VISpm,diag,cosine,20,10,10,10,0
1630,fancyboot,VISpm,diag,cosine,20,10,10,20,0
1631,fancyboot,VISpm,diag,cosine,20,10,10,40,0
1632,fancyboot,VISpm,diag,cosine,20,10,20,10,0
1633,fancyboot,VISpm,diag,cosine,20,10,20,20,0
1634,fancyboot,VISpm,diag,cosine,20,10,20,40,0
1635,fancyboot,VISpm,diag,cosine,20,10,40,10,0
1636,fancyboot,VISpm,diag,cosine,20,10,40,20,0
1637,fancyboot,VISpm,diag,cosine,20,10,40,40,0
1638,fancyboot,VISpm,diag,cosine,20,15,10,10,0
1639,fancyboot,VISpm,diag,cosine,20,15,10,20,0
1640,fancyboot,VISpm,diag,cosine,20,15,10,40,0
1641,fancyboot,VISpm,diag,cosine,20,15,20,10,0
1642,fancyboot,VISpm,diag,cosine,20,15,20,20,0
1643,fancyboot,VISpm,diag,cosine,20,15,20,40,0
1644,fancyboot,VISpm,diag,cosine,20,15,40,10,0
1645,fancyboot,VISpm,diag,cosine,20,15,40,20,0
1646,fancyboot,VISpm,diag,cosine,20,15,40,40,0
1647,fancyboot,VISpm,diag,cosine,40,5,10,10,0
1648,fancyboot,VISpm,diag,cosine,40,5,10,20,0
1649,fancyboot,VISpm,diag,cosine,40,5,10,40,0
1650,fancyboot,VISpm,diag,cosine,40,5,20,10,0
1651,fancyboot,VISpm,diag,cosine,40,5,20,20,0
1652,fancyboot,VISpm,diag,cosine,40,5,20,40,0
1653,fancyboot,VISpm,diag,cosine,40,5,40,10,0
1654,fancyboot,VISpm,diag,cosine,40,5,40,20,0
1655,fancyboot,VISpm,diag,cosine,40,5,40,40,0
1656,fancyboot,VISpm,diag,cosine,40,10,10,10,0
1657,fancyboot,VISpm,diag,cosine,40,10,10,20,0
1658,fancyboot,VISpm,diag,cosine,40,10,10,40,0
1659,fancyboot,VISpm,diag,cosine,40,10,20,10,0
1660,fancyboot,VISpm,diag,cosine,40,10,20,20,0
1661,fancyboot,VISpm,diag,cosine,40,10,20,40,0
1662,fancyboot,VISpm,diag,cosine,40,10,40,10,0
1663,fancyboot,VISpm,diag,cosine,40,10,40,20,0
1664,fancyboot,VISpm,diag,cosine,40,10,40,40,0
1665,fancyboot,VISpm,diag,cosine,40,15,10,10,0
1666,fancyboot,VISpm,diag,cosine,40,15,10,20,0
1667,fancyboot,VISpm,diag,cosine,40,15,10,40,0
1668,fancyboot,VISpm,diag,cosine,40,15,20,10,0
1669,fancyboot,VISpm,diag,cosine,40,15,20,20,0
1670,fancyboot,VISpm,diag,cosine,40,15,20,40,0
1671,fancyboot,VISpm,diag,cosine,40,15,40,10,0
1672,fancyboot,VISpm,diag,cosine,40,15,40,20,0
1673,fancyboot,VISpm,diag,cosine,40,15,40,40,0
1674,fancyboot,VISpm,diag,cosine,80,5,10,10,0
1675,fancyboot,VISpm,diag,cosine,80,5,10,20,0
1676,fancyboot,VISpm,diag,cosine,80,5,10,40,0
1677,fancyboot,VISpm,diag,cosine,80,5,20,10,0
1678,fancyboot,VISpm,diag,cosine,80,5,20,20,0
1679,fancyboot,VISpm,diag,cosine,80,5,20,40,0
1680,fancyboot,VISpm,diag,cosine,80,5,40,10,0
1681,fancyboot,VISpm,diag,cosine,80,5,40,20,0
1682,fancyboot,VISpm,diag,cosine,80,5,40,40,0
1683,fancyboot,VISpm,diag,cosine,80,10,10,10,0
1684,fancyboot,VISpm,diag,cosine,80,10,10,20,0
1685,fancyboot,VISpm,diag,cosine,80,10,10,40,0
1686,fancyboot,VISpm,diag,cosine,80,10,20,10,0
1687,fancyboot,VISpm,diag,cosine,80,10,20,20,0
1688,fancyboot,VISpm,diag,cosine,80,10,20,40,0
1689,fancyboot,VISpm,diag,cosine,80,10,40,10,0
1690,fancyboot,VISpm,diag,cosine,80,10,40,20,0
1691,fancyboot,VISpm,diag,cosine,80,10,40,40,0
1692,fancyboot,VISpm,diag,cosine,80,15,10,10,0
1693,fancyboot,VISpm,diag,cosine,80,15,10,20,0
1694,fancyboot,VISpm,diag,cosine,80,15,10,40,0
1695,fancyboot,VISpm,diag,cosine,80,15,20,10,0
1696,fancyboot,VISpm,diag,cosine,80,15,20,20,0
1697,fancyboot,VISpm,diag,cosine,80,15,20,40,0
1698,fancyboot,VISpm,diag,cosine,80,15,40,10,0
1699,fancyboot,VISpm,diag,cosine,80,15,40,20,0
1700,fancyboot,VISpm,diag,cosine,80,15,40,40,0
1701,fancyboot,VISpm,diag,corr,20,5,10,10,0
1702,fancyboot,VISpm,diag,corr,20,5,10,20,0
1703,fancyboot,VISpm,diag,corr,20,5,10,40,0
1704,fancyboot,VISpm,diag,corr,20,5,20,10,0
1705,fancyboot,VISpm,diag,corr,20,5,20,20,0
1706,fancyboot,VISpm,diag,corr,20,5,20,40,0
1707,fancyboot,VISpm,diag,corr,20,5,40,10,0
1708,fancyboot,VISpm,diag,corr,20,5,40,20,0
1709,fancyboot,VISpm,diag,corr,20,5,40,40,0
1710,fancyboot,VISpm,diag,corr,20,10,10,10,0
1711,fancyboot,VISpm,diag,corr,20,10,10,20,0
1712,fancyboot,VISpm,diag,corr,20,10,10,40,0
1713,fancyboot,VISpm,diag,corr,20,10,20,10,0
1714,fancyboot,VISpm,diag,corr,20,10,20,20,0
1715,fancyboot,VISpm,diag,corr,20,10,20,40,0
1716,fancyboot,VISpm,diag,corr,20,10,40,10,0
1717,fancyboot,VISpm,diag,corr,20,10,40,20,0
1718,fancyboot,VISpm,diag,corr,20,10,40,40,0
1719,fancyboot,VISpm,diag,corr,20,15,10,10,0
1720,fancyboot,VISpm,diag,corr,20,15,10,20,0
1721,fancyboot,VISpm,diag,corr,20,15,10,40,0
1722,fancyboot,VISpm,diag,corr,20,15,20,10,0
1723,fancyboot,VISpm,diag,corr,20,15,20,20,0
1724,fancyboot,VISpm,diag,corr,20,15,20,40,0
1725,fancyboot,VISpm,diag,corr,20,15,40,10,0
1726,fancyboot,VISpm,diag,corr,20,15,40,20,0
1727,fancyboot,VISpm,diag,corr,20,15,40,40,0
1728,fancyboot,VISpm,diag,corr,40,5,10,10,0
1729,fancyboot,VISpm,diag,corr,40,5,10,20,0
1730,fancyboot,VISpm,diag,corr,40,5,10,40,0
1731,fancyboot,VISpm,diag,corr,40,5,20,10,0
1732,fancyboot,VISpm,diag,corr,40,5,20,20,0
1733,fancyboot,VISpm,diag,corr,40,5,20,40,0
1734,fancyboot,VISpm,diag,corr,40,5,40,10,0
1735,fancyboot,VISpm,diag,corr,40,5,40,20,0
1736,fancyboot,VISpm,diag,corr,40,5,40,40,0
1737,fancyboot,VISpm,diag,corr,40,10,10,10,0
1738,fancyboot,VISpm,diag,corr,40,10,10,20,0
1739,fancyboot,VISpm,diag,corr,40,10,10,40,0
1740,fancyboot,VISpm,diag,corr,40,10,20,10,0
1741,fancyboot,VISpm,diag,corr,40,10,20,20,0
1742,fancyboot,VISpm,diag,corr,40,10,20,40,0
1743,fancyboot,VISpm,diag,corr,40,10,40,10,0
1744,fancyboot,VISpm,diag,corr,40,10,40,20,0
1745,fancyboot,VISpm,diag,corr,40,10,40,40,0
1746,fancyboot,VISpm,diag,corr,40,15,10,10,0
1747,fancyboot,VISpm,diag,corr,40,15,10,20,0
1748,fancyboot,VISpm,diag,corr,40,15,10,40,0
1749,fancyboot,VISpm,diag,corr,40,15,20,10,0
1750,fancyboot,VISpm,diag,corr,40,15,20,20,0
1751,fancyboot,VISpm,diag,corr,40,15,20,40,0
1752,fancyboot,VISpm,diag,corr,40,15,40,10,0
1753,fancyboot,VISpm,diag,corr,40,15,40,20,0
1754,fancyboot,VISpm,diag,corr,40,15,40,40,0
1755,fancyboot,VISpm,diag,corr,80,5,10,10,0
1756,fancyboot,VISpm,diag,corr,80,5,10,20,0
1757,fancyboot,VISpm,diag,corr,80,5,10,40,0
1758,fancyboot,VISpm,diag,corr,80,5,20,10,0
1759,fancyboot,VISpm,diag,corr,80,5,20,20,0
1760,fancyboot,VISpm,diag,corr,80,5,20,40,0
1761,fancyboot,VISpm,diag,corr,80,5,40,10,0
1762,fancyboot,VISpm,diag,corr,80,5,40,20,0
1763,fancyboot,VISpm,diag,corr,80,5,40,40,0
1764,fancyboot,VISpm,diag,corr,80,10,10,10,0
1765,fancyboot,VISpm,diag,corr,80,10,10,20,0
1766,fancyboot,VISpm,diag,corr,80,10,10,40,0
1767,fancyboot,VISpm,diag,corr,80,10,20,10,0
1768,fancyboot,VISpm,diag,corr,80,10,20,20,0
1769,fancyboot,VISpm,diag,corr,80,10,20,40,0
1770,fancyboot,VISpm,diag,corr,80,10,40,10,0
1771,fancyboot,VISpm,diag,corr,80,10,40,20,0
1772,fancyboot,VISpm,diag,corr,80,10,40,40,0
1773,fancyboot,VISpm,diag,corr,80,15,10,10,0
1774,fancyboot,VISpm,diag,corr,80,15,10,20,0
1775,fancyboot,VISpm,diag,corr,80,15,10,40,0
1776,fancyboot,VISpm,diag,corr,80,15,20,10,0
1777,fancyboot,VISpm,diag,corr,80,15,20,20,0
1778,fancyboot,VISpm,diag,corr,80,15,20,40,0
1779,fancyboot,VISpm,diag,corr,80,15,40,10,0
1780,fancyboot,VISpm,diag,corr,80,15,40,20,0
1781,fancyboot,VISpm,diag,corr,80,15,40,40,0
1782,fancyboot,VISpm,diag,corr_cov,20,5,10,10,0
1783,fancyboot,VISpm,diag,corr_cov,20,5,10,20,0
1784,fancyboot,VISpm,diag,corr_cov,20,5,10,40,0
1785,fancyboot,VISpm,diag,corr_cov,20,5,20,10,0
1786,fancyboot,VISpm,diag,corr_cov,20,5,20,20,0
1787,fancyboot,VISpm,diag,corr_cov,20,5,20,40,0
1788,fancyboot,VISpm,diag,corr_cov,20,5,40,10,0
1789,fancyboot,VISpm,diag,corr_cov,20,5,40,20,0
1790,fancyboot,VISpm,diag,corr_cov,20,5,40,40,0
1791,fancyboot,VISpm,diag,corr_cov,20,10,10,10,0
1792,fancyboot,VISpm,diag,corr_cov,20,10,10,20,0
1793,fancyboot,VISpm,diag,corr_cov,20,10,10,40,0
1794,fancyboot,VISpm,diag,corr_cov,20,10,20,10,0
1795,fancyboot,VISpm,diag,corr_cov,20,10,20,20,0
1796,fancyboot,VISpm,diag,corr_cov,20,10,20,40,0
1797,fancyboot,VISpm,diag,corr_cov,20,10,40,10,0
1798,fancyboot,VISpm,diag,corr_cov,20,10,40,20,0
1799,fancyboot,VISpm,diag,corr_cov,20,10,40,40,0
1800,fancyboot,VISpm,diag,corr_cov,20,15,10,10,0
1801,fancyboot,VISpm,diag,corr_cov,20,15,10,20,0
1802,fancyboot,VISpm,diag,corr_cov,20,15,10,40,0
1803,fancyboot,VISpm,diag,corr_cov,20,15,20,10,0
1804,fancyboot,VISpm,diag,corr_cov,20,15,20,20,0
1805,fancyboot,VISpm,diag,corr_cov,20,15,20,40,0
1806,fancyboot,VISpm,diag,corr_cov,20,15,40,10,0
1807,fancyboot,VISpm,diag,corr_cov,20,15,40,20,0
1808,fancyboot,VISpm,diag,corr_cov,20,15,40,40,0
1809,fancyboot,VISpm,diag,corr_cov,40,5,10,10,0
1810,fancyboot,VISpm,diag,corr_cov,40,5,10,20,0
1811,fancyboot,VISpm,diag,corr_cov,40,5,10,40,0
1812,fancyboot,VISpm,diag,corr_cov,40,5,20,10,0
1813,fancyboot,VISpm,diag,corr_cov,40,5,20,20,0
1814,fancyboot,VISpm,diag,corr_cov,40,5,20,40,0
1815,fancyboot,VISpm,diag,corr_cov,40,5,40,10,0
1816,fancyboot,VISpm,diag,corr_cov,40,5,40,20,0
1817,fancyboot,VISpm,diag,corr_cov,40,5,40,40,0
1818,fancyboot,VISpm,diag,corr_cov,40,10,10,10,0
1819,fancyboot,VISpm,diag,corr_cov,40,10,10,20,0
1820,fancyboot,VISpm,diag,corr_cov,40,10,10,40,0
1821,fancyboot,VISpm,diag,corr_cov,40,10,20,10,0
1822,fancyboot,VISpm,diag,corr_cov,40,10,20,20,0
1823,fancyboot,VISpm,diag,corr_cov,40,10,20,40,0
1824,fancyboot,VISpm,diag,corr_cov,40,10,40,10,0
1825,fancyboot,VISpm,diag,corr_cov,40,10,40,20,0
1826,fancyboot,VISpm,diag,corr_cov,40,10,40,40,0
1827,fancyboot,VISpm,diag,corr_cov,40,15,10,10,0
1828,fancyboot,VISpm,diag,corr_cov,40,15,10,20,0
1829,fancyboot,VISpm,diag,corr_cov,40,15,10,40,0
1830,fancyboot,VISpm,diag,corr_cov,40,15,20,10,0
1831,fancyboot,VISpm,diag,corr_cov,40,15,20,20,0
1832,fancyboot,VISpm,diag,corr_cov,40,15,20,40,0
1833,fancyboot,VISpm,diag,corr_cov,40,15,40,10,0
1834,fancyboot,VISpm,diag,corr_cov,40,15,40,20,0
1835,fancyboot,VISpm,diag,corr_cov,40,15,40,40,0
1836,fancyboot,VISpm,diag,corr_cov,80,5,10,10,0
1837,fancyboot,VISpm,diag,corr_cov,80,5,10,20,0
1838,fancyboot,VISpm,diag,corr_cov,80,5,10,40,0
1839,fancyboot,VISpm,diag,corr_cov,80,5,20,10,0
1840,fancyboot,VISpm,diag,corr_cov,80,5,20,20,0
1841,fancyboot,VISpm,diag,corr_cov,80,5,20,40,0
1842,fancyboot,VISpm,diag,corr_cov,80,5,40,10,0
1843,fancyboot,VISpm,diag,corr_cov,80,5,40,20,0
1844,fancyboot,VISpm,diag,corr_cov,80,5,40,40,0
1845,fancyboot,VISpm,diag,corr_cov,80,10,10,10,0
1846,fancyboot,VISpm,diag,corr_cov,80,10,10,20,0
1847,fancyboot,VISpm,diag,corr_cov,80,10,10,40,0
1848,fancyboot,VISpm,diag,corr_cov,80,10,20,10,0
1849,fancyboot,VISpm,diag,corr_cov,80,10,20,20,0
1850,fancyboot,VISpm,diag,corr_cov,80,10,20,40,0
1851,fancyboot,VISpm,diag,corr_cov,80,10,40,10,0
1852,fancyboot,VISpm,diag,corr_cov,80,10,40,20,0
1853,fancyboot,VISpm,diag,corr_cov,80,10,40,40,0
1854,fancyboot,VISpm,diag,corr_cov,80,15,10,10,0
1855,fancyboot,VISpm,diag,corr_cov,80,15,10,20,0
1856,fancyboot,VISpm,diag,corr_cov,80,15,10,40,0
1857,fancyboot,VISpm,diag,corr_cov,80,15,20,10,0
1858,fancyboot,VISpm,diag,corr_cov,80,15,20,20,0
1859,fancyboot,VISpm,diag,corr_cov,80,15,20,40,0
1860,fancyboot,VISpm,diag,corr_cov,80,15,40,10,0
1861,fancyboot,VISpm,diag,corr_cov,80,15,40,20,0
1862,fancyboot,VISpm,diag,corr_cov,80,15,40,40,0
1863,fancyboot,VISpm,diag,cosine_cov,20,5,10,10,0
1864,fancyboot,VISpm,diag,cosine_cov,20,5,10,20,0
1865,fancyboot,VISpm,diag,cosine_cov,20,5,10,40,0
1866,fancyboot,VISpm,diag,cosine_cov,20,5,20,10,0
1867,fancyboot,VISpm,diag,cosine_cov,20,5,20,20,0
1868,fancyboot,VISpm,diag,cosine_cov,20,5,20,40,0
1869,fancyboot,VISpm,diag,cosine_cov,20,5,40,10,0
1870,fancyboot,VISpm,diag,cosine_cov,20,5,40,20,0
1871,fancyboot,VISpm,diag,cosine_cov,20,5,40,40,0
1872,fancyboot,VISpm,diag,cosine_cov,20,10,10,10,0
1873,fancyboot,VISpm,diag,cosine_cov,20,10,10,20,0
1874,fancyboot,VISpm,diag,cosine_cov,20,10,10,40,0
1875,fancyboot,VISpm,diag,cosine_cov,20,10,20,10,0
1876,fancyboot,VISpm,diag,cosine_cov,20,10,20,20,0
1877,fancyboot,VISpm,diag,cosine_cov,20,10,20,40,0
1878,fancyboot,VISpm,diag,cosine_cov,20,10,40,10,0
1879,fancyboot,VISpm,diag,cosine_cov,20,10,40,20,0
1880,fancyboot,VISpm,diag,cosine_cov,20,10,40,40,0
1881,fancyboot,VISpm,diag,cosine_cov,20,15,10,10,0
1882,fancyboot,VISpm,diag,cosine_cov,20,15,10,20,0
1883,fancyboot,VISpm,diag,cosine_cov,20,15,10,40,0
1884,fancyboot,VISpm,diag,cosine_cov,20,15,20,10,0
1885,fancyboot,VISpm,diag,cosine_cov,20,15,20,20,0
1886,fancyboot,VISpm,diag,cosine_cov,20,15,20,40,0
1887,fancyboot,VISpm,diag,cosine_cov,20,15,40,10,0
1888,fancyboot,VISpm,diag,cosine_cov,20,15,40,20,0
1889,fancyboot,VISpm,diag,cosine_cov,20,15,40,40,0
1890,fancyboot,VISpm,diag,cosine_cov,40,5,10,10,0
1891,fancyboot,VISpm,diag,cosine_cov,40,5,10,20,0
